Date,SBI_Historical_Data Price,LUPN_Historical_Data Price,CIPL_Historical_Data Price,KTKM_Historical_Data Price,LART_Historical_Data Price,TISC_Historical_Data Price,HDFC_Historical_Data Price,WIPR_Historical_Data Price,BOSH_Historical_Data Price,JSTL_Historical_Data Price,SUN_Historical_Data Price,BHEL_Historical_Data Price,HDFC Historical Data Price,INFY_Historical_Data Price,TTPW_Historical_Data Price
"Sep 03, 2009",174.72,292.99,265.4,181.34,750.82,374.76,437.17,188.76,4834.35,89.12,132.22,302.38,503.45,257.45,122.22
"Sep 04, 2009",176.39,292.7,267.4,180.75,751.78,378.49,459.71,187.21,4793.2,90.09,134.71,303.73,499.04,259.82,124.84
"Sep 07, 2009",181.5,292.57,268.45,179.9,753.18,387.09,478.99,185.23,4831.45,91.25,136.1,303.41,505.62,270.32,127.49
"Sep 08, 2009",189.41,298.06,266.4,181.88,751.76,397.61,477.41,189.77,4841.15,91.23,136.57,303.34,498.96,271.83,123.58
"Sep 09, 2009",189.47,292.03,267.35,181.11,744.09,410.48,486.89,189.95,4835.1,91.72,137.77,304.28,504.2,271.68,124.73
"Sep 10, 2009",187.93,288.05,265.1,183.95,743.58,413.86,483.81,190.38,4847.35,91.31,140.42,302.94,500.58,264.3,124.07
"Sep 11, 2009",191.88,294.09,264.95,187.44,714.89,423.26,465.51,185.51,4803.35,92.28,138.16,299.97,511.19,266.01,122.94
"Sep 14, 2009",195.62,288.82,264.0,185.01,698.38,422.18,471.08,183.15,4800.6,91.36,138.6,299.41,507.93,268.48,122.91
"Sep 15, 2009",200.93,287.83,265.35,183.82,701.96,431.13,470.00,185.81,4796.25,86.91,137.51,303.05,511.49,271.26,123.96
"Sep 16, 2009",208.96,282.68,262.05,183.62,691.91,442.07,469.22,185.32,4785.15,85.24,138.01,310.02,506.61,272.97,125.92
"Sep 17, 2009",210.67,280.87,259.6,184.38,705.56,478.38,456.28,182.69,4847.05,81.44,140.47,313.33,533.48,275.84,126.81
"Sep 18, 2009",214.23,280.38,258.9,182.49,698.96,468.97,457.71,184.37,4838.55,76.14,140.44,311.89,530.62,273.31,126.77
"Sep 22, 2009",217.25,278.55,263.9,184.0,696.51,466.19,461.54,183.9,4836.0,74.34,140.31,322.28,548.63,271.57,126.99
"Sep 23, 2009",214.25,284.24,259.8,183.14,678.05,469.29,456.30,181.75,4842.6,71.67,143.74,327.25,550.16,277.84,125.97
"Sep 24, 2009",215.87,284.46,259.0,189.4,687.47,468.39,454.57,181.45,4835.0,75.56,144.21,331.03,552.87,281.2,126.51
"Sep 25, 2009",213.91,282.83,267.2,194.03,685.45,461.78,458.94,177.56,4825.95,68.06,145.22,323.9,555.36,279.06,123.92
"Sep 29, 2009",209.09,284.82,279.85,191.51,700.31,448.59,460.34,177.88,4896.25,72.11,147.76,323.23,539.83,281.59,126.15
"Sep 30, 2009",219.57,282.33,279.75,185.44,710.91,453.68,471.09,174.11,4843.55,77.4,145.7,333.16,539.53,287.73,127.33
"Oct 01, 2009",220.99,285.97,272.1,189.26,708.33,459.26,461.85,177.06,4838.95,76.03,144.06,332.63,545.54,292.92,124.55
"Oct 05, 2009",213.19,286.49,275.9,187.88,727.11,459.26,475.62,174.12,4879.0,81.3,141.5,335.62,545.5,293.21,123.24
"Oct 06, 2009",215.88,282.45,277.1,192.21,729.22,447.65,487.10,168.33,4989.8,84.7,143.7,333.43,547.12,298.91,124.22
"Oct 07, 2009",210.13,281.55,281.65,191.59,730.47,459.3,474.39,177.06,4888.5,84.86,146.68,329.11,538.68,293.55,124.97
"Oct 08, 2009",211.5,284.09,293.9,199.6,733.62,464.97,469.08,175.88,4907.15,82.68,145.88,325.89,551.66,283.32,126.14
"Oct 09, 2009",206.6,314.8,293.15,201.71,736.09,481.53,469.19,178.93,4881.0,89.65,145.19,322.96,559.92,277.87,125.7
"Oct 12, 2009",217.25,311.35,297.9,205.51,723.42,479.28,480.11,177.98,4904.8,92.44,146.32,317.91,554.26,284.67,127.32
"Oct 14, 2009",226.94,309.75,302.75,206.41,717.49,491.29,517.25,175.92,4909.55,92.82,145.91,312.98,564.91,286.04,129.63
"Oct 15, 2009",233.04,305.43,294.0,205.65,725.78,514.33,470.71,170.12,4896.9,96.56,145.69,313.27,561.96,289.8,132.1
"Oct 16, 2009",245.39,307.06,292.55,205.18,726.8,517.21,472.84,173.88,4885.0,95.94,153.88,309.82,555.48,288.11,136.58
"Oct 17, 2009",246.22,310.1,289.8,204.69,732.6,509.74,464.05,171.21,4850.25,95.78,149.53,298.02,538.44,286.78,137.26
"Oct 20, 2009",246.53,302.65,286.5,199.21,733.53,507.04,461.35,171.9,4844.35,97.06,149.46,295.61,535.49,279.38,136.42
"Oct 21, 2009",238.53,313.32,285.15,198.56,724.73,517.66,439.83,169.15,4870.9,99.89,148.17,287.13,544.12,274.18,138.57
"Oct 22, 2009",232.57,316.42,284.5,195.29,705.11,497.14,441.48,170.81,4996.8,100.43,145.32,288.56,553.31,270.06,137.43
"Oct 23, 2009",235.38,314.45,285.3,190.81,717.4,488.64,473.60,167.09,4983.65,98.02,146.69,295.67,551.2,277.73,141.0
"Oct 26, 2009",230.56,315.08,296.1,189.3,723.78,477.88,485.44,171.24,5057.65,94.48,147.99,296.21,533.4,279.77,139.85
"Oct 27, 2009",220.29,311.69,296.05,179.29,720.96,486.43,475.41,173.22,5007.85,99.2,145.34,299.01,534.94,275.0,135.27
"Oct 28, 2009",221.82,313.91,300.85,178.47,720.27,451.11,503.21,175.04,4984.0,101.6,144.15,295.45,531.35,271.6,134.9
"Oct 29, 2009",219.5,308.44,290.8,170.16,719.25,434.28,501.48,176.2,4979.3,102.25,145.07,300.58,520.88,272.02,135.56
"Oct 30, 2009",219.1,305.23,287.75,174.85,727.85,421.24,504.38,173.5,4961.1,101.9,145.04,301.92,529.99,271.4,129.62
"Nov 03, 2009",210.35,299.18,286.6,179.41,736.18,424.39,482.06,171.38,4998.4,101.56,146.79,302.81,530.25,274.9,126.41
"Nov 04, 2009",216.34,295.74,292.1,190.15,735.22,400.99,490.48,172.81,5101.15,94.81,148.13,303.18,540.5,274.47,126.17
"Nov 05, 2009",213.88,291.87,292.9,200.2,749.58,422.36,482.41,172.76,5059.95,101.18,149.78,303.93,554.54,280.28,127.6
"Nov 06, 2009",220.42,299.25,291.85,197.1,749.36,436.22,473.15,172.08,5043.15,98.68,149.53,303.36,550.59,282.01,122.7
"Nov 09, 2009",231.85,299.53,294.15,203.1,755.76,449.67,474.87,169.76,4911.85,97.6,150.35,301.71,562.6,278.13,127.34
"Nov 10, 2009",236.81,300.77,300.45,197.84,747.02,458.36,472.58,166.16,4900.05,97.59,153.8,301.54,548.72,279.87,128.03
"Nov 11, 2009",237.94,302.26,304.75,202.66,746.27,454.22,492.95,169.24,4932.35,97.23,156.37,301.05,551.69,273.88,128.14
"Nov 12, 2009",229.59,306.85,304.35,205.74,736.38,473.65,506.19,170.55,4909.75,95.3,153.79,298.01,552.0,273.61,128.06
"Nov 13, 2009",229.81,306.13,303.2,207.38,732.73,460.61,505.35,177.59,4907.15,97.97,151.85,300.85,550.92,265.78,128.0
"Nov 16, 2009",234.47,316.57,304.15,203.7,715.27,469.06,499.79,179.51,4905.05,98.41,150.71,299.21,547.17,277.45,128.58
"Nov 17, 2009",235.12,317.08,304.5,196.3,718.82,481.48,493.71,180.11,4900.5,97.64,150.81,297.05,549.56,275.53,127.47
"Nov 18, 2009",233.06,313.74,309.05,198.68,743.05,484.0,482.11,181.95,4905.2,96.12,155.38,299.27,563.76,275.15,128.21
"Nov 19, 2009",228.04,316.68,304.55,200.53,747.67,492.15,475.64,180.13,4941.6,98.34,156.87,297.37,567.65,276.82,127.31
"Nov 20, 2009",233.57,316.48,308.95,194.94,748.47,483.51,465.72,182.15,4961.5,101.72,154.2,293.29,562.57,275.07,127.4
"Nov 23, 2009",232.07,318.56,322.0,197.41,739.98,496.38,460.54,178.88,5017.1,102.31,157.46,294.03,561.49,286.08,128.65
"Nov 24, 2009",230.46,315.86,327.0,196.19,746.4,515.86,457.82,177.91,5050.45,102.39,157.25,294.51,551.1,288.52,128.55
"Nov 25, 2009",232.28,323.48,326.1,190.46,751.69,501.6,472.50,176.46,5007.9,101.25,157.31,295.27,540.81,292.65,128.52
"Nov 26, 2009",225.29,320.26,317.85,195.95,752.56,505.92,462.16,171.61,5030.0,101.27,154.91,296.21,552.01,291.69,128.06
"Nov 27, 2009",224.25,321.94,320.35,203.11,744.76,489.04,450.44,173.38,5053.05,102.33,155.67,297.39,560.4,297.44,127.67
"Nov 30, 2009",223.81,328.6,320.15,203.59,740.91,490.35,464.21,171.17,5061.65,113.4,152.55,305.65,549.76,301.78,130.18
"Dec 01, 2009",229.22,332.02,328.7,201.25,745.2,517.79,471.43,169.06,5083.5,114.8,151.21,315.2,546.2,298.88,131.19
"Dec 02, 2009",230.74,328.24,331.1,199.6,745.6,523.73,479.27,164.82,5194.5,112.54,148.76,321.31,545.14,300.96,130.01
"Dec 03, 2009",235.4,328.56,345.3,196.1,745.58,517.79,486.39,169.67,5538.75,111.7,147.54,313.95,551.85,298.51,130.92
"Dec 04, 2009",232.76,328.69,358.65,201.88,743.82,524.95,503.36,171.19,5569.15,114.41,146.58,312.04,558.6,301.95,130.88
"Dec 07, 2009",232.53,318.49,351.5,198.03,741.07,518.11,502.38,173.93,5360.3,112.83,142.63,311.12,545.75,302.43,131.34
"Dec 08, 2009",230.72,324.91,347.85,200.0,733.87,500.61,502.48,173.1,5324.65,114.08,143.88,309.29,544.27,296.83,133.09
"Dec 09, 2009",229.43,323.17,349.95,200.21,735.49,511.63,500.09,174.2,5467.35,118.23,141.73,305.1,538.63,288.7,131.54
"Dec 10, 2009",229.58,327.17,343.6,199.38,730.58,490.3,501.01,175.96,5532.25,117.96,144.66,304.97,536.59,295.09,131.43
"Dec 11, 2009",226.57,321.59,341.05,196.31,727.31,493.68,494.93,179.91,5422.85,116.77,146.94,313.98,523.58,297.12,131.26
"Dec 14, 2009",224.83,324.66,341.95,193.86,677.49,490.98,482.59,178.22,5365.35,115.5,150.75,315.88,521.73,297.08,130.08
"Dec 15, 2009",218.07,321.99,345.7,195.75,654.38,490.12,479.58,174.86,5403.15,115.28,151.5,316.71,520.32,294.79,127.82
"Dec 16, 2009",215.26,326.03,342.65,193.34,662.51,491.25,476.67,176.64,5444.8,112.44,149.98,314.89,515.09,295.61,127.88
"Dec 17, 2009",216.54,324.61,354.75,195.53,648.89,501.73,492.20,176.75,5365.95,109.69,149.41,320.81,512.95,296.48,127.2
"Dec 18, 2009",214.5,321.73,357.25,199.51,636.09,507.53,503.45,177.49,5378.45,105.53,147.41,323.08,512.78,303.41,127.22
"Dec 21, 2009",214.69,324.09,344.3,202.41,633.36,506.81,499.04,179.14,5376.85,96.14,148.71,324.44,527.73,304.66,127.05
"Dec 22, 2009",216.6,331.91,346.2,201.0,629.78,499.93,505.62,182.41,5380.6,98.92,150.9,322.93,530.41,304.21,127.43
"Dec 23, 2009",220.94,330.85,348.55,201.96,620.8,519.77,498.96,182.61,5625.25,98.85,154.25,320.81,537.02,305.18,129.17
"Dec 24, 2009",221.81,334.98,345.9,204.85,644.38,542.9,504.20,181.07,5755.1,99.59,151.23,323.09,535.1,309.89,130.65
"Dec 29, 2009",222.09,328.92,335.4,200.53,642.25,554.1,500.58,181.51,5808.0,97.34,152.01,320.02,535.57,310.8,130.38
"Dec 30, 2009",222.53,327.2,339.2,204.99,632.51,559.77,511.19,183.12,5747.2,105.56,152.35,314.13,534.54,315.62,130.82
"Dec 31, 2009",226.94,331.36,335.6,207.25,636.09,553.25,507.93,182.02,5763.9,102.39,154.26,310.95,536.32,317.37,132.97
"Jan 04, 2010",229.16,329.62,337.0,210.15,642.09,555.77,511.49,182.99,5738.9,96.52,154.19,316.82,538.12,313.27,134.13
"Jan 05, 2010",229.19,333.63,331.45,212.71,649.89,570.57,506.61,180.74,5762.1,98.44,154.54,316.16,529.07,311.3,135.99
"Jan 06, 2010",230.5,336.41,344.7,210.69,638.25,584.03,533.48,181.86,5722.75,98.28,154.78,316.87,520.07,310.35,142.25
"Jan 07, 2010",229.26,335.4,341.8,211.57,643.49,577.68,530.62,181.25,5759.95,98.6,153.56,319.59,520.19,320.44,142.35
"Jan 08, 2010",228.7,341.55,341.4,206.38,636.67,584.39,548.63,188.43,5771.1,96.06,157.19,319.47,512.75,321.43,142.38
"Jan 11, 2010",226.75,352.67,341.85,203.25,642.98,585.15,550.16,189.38,5811.15,98.62,153.25,306.32,509.9,319.62,142.63
"Jan 12, 2010",220.32,349.25,339.3,206.55,655.38,583.53,552.87,190.56,5778.95,101.11,152.27,316.29,504.86,319.97,143.17
"Jan 13, 2010",217.78,364.06,341.55,205.39,656.09,563.55,555.36,192.08,5776.25,102.19,154.09,317.31,504.17,322.59,143.66
"Jan 14, 2010",215.71,363.56,340.85,212.41,655.69,575.75,539.83,188.02,5736.7,105.97,154.9,312.48,511.62,324.01,140.45
"Jan 15, 2010",214.4,359.42,350.15,214.56,660.98,582.18,539.53,183.73,5686.1,106.02,155.9,311.22,502.08,325.1,140.42
"Jan 18, 2010",215.66,360.77,348.4,218.55,661.29,580.65,545.54,181.54,5624.95,102.05,158.13,320.86,504.82,320.35,139.0
"Jan 19, 2010",217.29,355.23,341.9,210.31,666.56,573.77,545.50,182.26,5637.7,103.08,161.0,320.58,487.79,313.16,137.01
"Jan 20, 2010",215.97,356.16,342.5,202.4,683.05,573.9,547.12,182.08,5602.35,105.13,163.38,317.25,480.17,305.61,137.09
"Jan 21, 2010",212.4,359.16,337.25,194.76,696.38,588.21,538.68,181.25,5653.3,107.78,165.53,318.79,476.82,308.77,130.98
"Jan 22, 2010",209.02,358.12,330.3,190.55,703.18,583.4,551.66,184.57,5680.75,108.17,164.21,317.27,461.67,320.83,128.81
"Jan 25, 2010",209.34,353.83,327.1,194.24,700.42,561.98,559.92,184.13,5662.35,107.1,168.66,306.01,469.8,332.81,127.28
"Jan 27, 2010",198.72,360.51,313.3,194.97,704.65,549.38,554.26,180.88,5683.55,111.34,165.56,308.45,476.48,333.58,126.54
"Jan 28, 2010",200.34,353.87,318.95,196.18,704.31,502.77,564.91,181.12,5972.65,114.69,162.63,310.69,476.66,331.85,127.22
"Jan 29, 2010",205.8,359.46,317.3,188.57,712.36,526.93,561.96,179.6,5885.3,115.99,166.76,310.9,483.82,333.2,126.01
"Feb 01, 2010",202.11,362.69,326.05,194.91,705.8,512.03,555.48,175.87,5911.15,119.62,169.46,306.95,501.99,326.9,124.77
"Feb 02, 2010",197.78,361.0,314.55,187.34,700.27,520.09,538.44,175.76,5825.15,120.19,169.38,309.29,485.45,329.61,124.26
"Feb 03, 2010",199.76,360.66,320.6,179.59,699.42,515.0,535.49,174.22,5783.85,119.36,169.62,313.67,478.05,325.58,125.22
"Feb 04, 2010",194.88,362.21,313.15,182.66,695.67,540.29,544.12,175.08,5722.55,117.03,170.28,317.16,479.19,319.42,123.12
"Feb 05, 2010",189.66,359.7,309.45,184.04,690.78,519.5,553.31,175.67,5700.75,116.66,169.2,319.23,479.77,315.29,124.11
"Feb 06, 2010",191.38,364.6,310.25,185.9,710.13,495.34,551.20,177.21,5864.05,117.62,173.97,316.49,479.58,310.33,125.63
"Feb 08, 2010",193.56,372.2,315.7,181.96,721.62,502.77,533.40,177.27,5871.3,118.03,176.54,313.87,475.6,309.03,124.1
"Feb 09, 2010",195.12,368.9,320.85,183.65,718.73,480.36,534.94,176.35,5864.9,119.88,180.0,313.53,477.17,307.01,125.19
"Feb 10, 2010",190.94,368.84,312.4,182.12,720.31,480.04,531.35,177.8,5846.4,122.22,175.84,316.87,476.47,304.0,123.04
"Feb 11, 2010",191.76,369.43,311.95,184.8,718.71,470.23,520.88,179.07,5957.55,124.81,178.96,313.76,485.01,302.6,122.07
"Feb 15, 2010",189.36,369.96,315.75,189.4,716.11,480.54,529.99,180.11,5992.1,124.25,180.09,316.69,491.33,306.73,119.65
"Feb 16, 2010",192.03,371.68,322.35,187.68,728.85,484.0,530.25,179.23,6009.25,123.03,183.69,313.62,495.04,301.25,119.92
"Feb 17, 2010",195.26,368.45,318.9,182.44,726.91,494.8,540.50,176.94,5961.3,126.74,182.15,324.0,497.54,291.78,122.05
"Feb 18, 2010",193.85,370.93,318.0,178.6,737.33,526.34,554.54,183.42,5825.05,127.98,179.75,327.31,496.22,295.1,120.68
"Feb 19, 2010",190.39,376.42,315.55,176.94,728.62,519.55,550.59,187.56,5967.35,128.48,177.3,326.27,502.64,298.09,119.65
"Feb 22, 2010",191.36,374.19,312.65,176.96,722.82,506.23,562.60,185.95,5999.15,125.94,177.03,323.54,498.18,306.8,120.96
"Feb 23, 2010",191.16,369.86,309.5,182.57,733.27,514.73,548.72,184.68,5977.55,124.05,179.28,323.5,492.84,305.95,120.6
"Feb 24, 2010",192.07,375.88,303.25,185.53,732.2,518.69,551.69,184.87,6004.0,123.59,178.39,322.67,500.0,309.86,121.49
"Feb 25, 2010",191.44,376.92,304.15,187.22,732.73,510.59,552.00,191.18,5988.0,125.16,179.38,324.34,510.57,309.88,122.08
"Feb 26, 2010",197.59,375.7,315.3,189.95,730.31,510.55,550.92,192.94,6302.75,128.08,180.09,323.17,519.48,315.19,117.05
"Mar 02, 2010",198.85,376.55,315.2,193.24,721.62,516.22,547.17,194.06,6313.75,127.31,176.5,317.67,517.54,312.36,122.56
"Mar 03, 2010",201.97,377.17,320.1,200.71,729.49,548.12,549.56,195.99,6353.85,126.08,179.97,315.63,516.84,314.22,128.79
"Mar 04, 2010",203.26,377.7,318.6,202.19,714.6,547.67,563.76,195.33,6351.95,122.36,174.81,317.29,520.98,314.07,128.68
"Mar 05, 2010",204.65,378.39,320.55,198.61,711.33,555.63,567.65,194.04,6341.45,123.02,171.09,317.14,532.08,318.53,128.5
"Mar 08, 2010",207.03,384.3,321.0,198.74,698.05,556.13,562.57,193.88,6305.2,123.0,168.46,317.21,540.18,320.13,129.46
"Mar 09, 2010",204.38,383.56,314.25,194.84,698.18,559.23,561.49,197.0,6289.65,126.52,160.43,316.37,540.39,319.51,128.59
"Mar 10, 2010",203.61,385.39,315.6,194.35,699.8,552.03,551.10,202.54,6269.6,126.5,159.74,311.56,543.17,324.6,129.52
"Mar 11, 2010",204.53,385.37,318.35,190.26,706.05,549.83,540.81,204.52,6176.5,128.93,162.16,314.04,535.24,322.69,128.24
"Mar 12, 2010",204.55,393.22,316.2,189.8,699.33,547.44,552.01,202.8,6193.8,122.56,158.5,317.25,539.07,327.54,130.48
"Mar 15, 2010",201.59,385.92,314.3,190.7,698.96,546.59,560.40,204.01,6301.6,122.53,156.68,314.53,545.63,330.67,130.57
"Mar 16, 2010",201.61,385.94,317.6,189.0,719.05,548.88,549.76,201.11,6274.15,122.51,157.16,318.13,547.09,325.4,133.2
"Mar 17, 2010",202.62,384.7,332.05,186.54,719.78,564.36,546.20,203.09,6166.3,120.47,155.59,321.27,538.61,326.88,131.67
"Mar 18, 2010",202.97,384.64,329.65,186.53,722.31,569.54,545.14,203.37,6153.4,119.5,152.82,318.06,525.21,329.84,130.0
"Mar 19, 2010",205.85,384.18,333.55,182.5,707.58,574.67,551.85,203.0,6193.15,121.04,156.38,322.55,524.25,332.86,130.96
"Mar 22, 2010",204.1,384.03,333.5,185.07,710.67,579.21,558.60,212.1,6162.8,120.39,153.26,327.96,517.19,329.8,128.85
"Mar 23, 2010",204.72,384.2,341.7,187.55,714.82,566.7,545.75,215.79,6168.45,117.78,154.93,337.15,522.16,332.74,130.72
"Mar 25, 2010",205.03,380.33,348.7,188.54,707.42,573.5,544.27,208.05,6134.95,123.5,153.41,338.07,532.79,331.54,130.16
"Mar 26, 2010",207.28,376.05,344.75,187.11,690.85,572.19,538.63,205.44,6192.1,122.77,155.9,332.57,527.52,335.01,131.37
"Mar 29, 2010",209.44,374.0,342.15,187.26,682.31,579.08,536.59,203.72,6214.35,122.11,157.38,341.83,542.57,338.86,131.93
"Mar 30, 2010",208.22,370.64,338.0,186.72,677.02,578.0,523.58,203.44,6250.45,114.3,159.28,337.44,556.49,339.6,132.49
"Mar 31, 2010",207.9,374.93,337.1,191.66,675.09,571.43,521.73,206.41,6235.0,115.83,157.57,341.27,557.91,345.72,132.46
"Apr 01, 2010",210.37,373.93,338.9,195.46,687.6,569.31,520.32,197.02,6243.1,115.62,156.06,337.35,564.75,343.83,130.78
"Apr 05, 2010",213.75,373.92,349.3,196.56,685.87,586.95,515.09,189.07,6187.2,112.08,155.7,332.33,560.95,341.97,133.37
"Apr 06, 2010",212.41,375.64,338.2,195.81,692.56,610.8,512.95,189.44,6094.0,121.47,156.09,329.48,544.93,344.22,132.24
"Apr 07, 2010",211.24,372.44,336.2,195.89,698.47,616.87,512.78,189.44,6119.85,119.94,154.56,333.02,568.95,348.98,133.24
"Apr 08, 2010",209.43,379.74,334.2,190.99,679.82,615.7,527.73,187.69,6109.05,123.03,155.18,328.35,564.49,344.14,132.01
"Apr 09, 2010",210.66,393.37,335.55,191.91,713.58,604.23,530.41,184.37,6205.15,126.22,158.9,328.77,549.51,336.92,131.72
"Apr 12, 2010",209.21,390.86,333.95,186.35,736.87,609.04,537.02,186.06,6162.25,119.39,157.09,330.87,539.45,327.92,129.81
"Apr 13, 2010",209.25,384.16,334.6,181.21,727.29,614.04,535.10,190.7,6101.9,117.03,163.44,333.87,535.57,324.43,129.35
"Apr 15, 2010",205.41,380.92,330.55,181.19,730.22,622.36,535.57,190.98,6083.9,115.0,163.18,330.05,538.42,331.19,128.65
"Apr 16, 2010",204.68,375.72,329.95,182.75,714.71,616.74,534.54,191.6,6073.2,108.05,166.09,328.42,540.18,332.12,128.16
"Apr 19, 2010",203.18,380.57,333.1,185.18,723.65,624.92,536.32,192.52,6098.0,106.88,168.03,333.13,540.02,328.81,126.7
"Apr 20, 2010",209.81,383.27,329.05,185.36,692.67,602.7,538.12,189.82,6129.45,108.56,168.06,332.28,545.71,327.88,126.44
"Apr 21, 2010",210.52,382.36,334.55,186.2,712.11,603.96,529.07,189.91,6100.65,105.35,169.82,329.0,543.98,330.36,127.83
"Apr 22, 2010",222.26,378.58,331.6,188.9,724.18,601.8,520.07,191.42,6128.8,99.33,170.81,327.56,565.48,331.9,129.16
"Apr 23, 2010",225.56,378.03,331.65,187.99,722.71,590.77,520.19,188.96,6203.6,104.87,169.53,326.11,571.16,332.76,131.36
"Apr 26, 2010",225.21,379.71,329.95,183.93,723.82,583.53,512.75,186.83,6160.3,107.19,168.37,321.61,562.08,345.01,131.89
"Apr 27, 2010",221.61,371.84,334.55,182.12,707.98,591.13,509.90,190.32,6200.2,109.86,169.21,318.24,566.15,347.45,131.88
"Apr 28, 2010",223.59,366.91,336.3,184.45,724.07,582.63,504.86,185.27,6256.75,110.62,170.39,325.47,564.38,345.84,128.79
"Apr 29, 2010",227.44,362.4,332.95,184.2,738.09,562.11,504.17,183.86,6503.6,105.53,168.19,320.23,561.12,341.29,131.11
"Apr 30, 2010",229.79,366.42,342.55,182.79,741.53,569.58,511.62,176.48,6368.9,105.76,170.09,316.02,564.06,338.24,130.75
"May 03, 2010",230.0,362.1,338.1,186.56,728.53,556.85,502.08,183.82,6354.55,107.0,169.99,317.39,560.49,336.4,129.24
"May 04, 2010",228.11,357.93,334.3,186.79,723.16,547.62,504.82,183.31,6447.4,107.77,170.01,314.98,551.65,337.13,127.31
"May 05, 2010",228.53,360.55,336.3,178.16,730.53,520.63,487.79,179.76,6475.85,103.14,170.13,308.99,546.22,338.19,127.31
"May 06, 2010",230.99,360.76,346.15,190.3,743.36,515.81,480.17,179.65,6490.85,101.21,171.03,310.97,558.49,339.68,125.86
"May 07, 2010",222.63,371.05,341.8,186.32,745.47,518.2,476.82,178.66,6410.65,102.72,175.38,305.37,554.76,339.5,123.77
"May 10, 2010",230.67,374.85,319.85,192.1,757.6,502.72,461.67,182.96,6406.95,105.07,175.86,306.39,555.82,334.79,128.82
"May 11, 2010",228.69,381.65,313.95,194.11,766.85,541.51,469.80,184.63,6352.45,103.86,179.43,305.64,561.68,335.99,128.52
"May 12, 2010",232.4,379.05,315.55,189.99,763.85,523.6,476.48,182.15,6252.9,104.36,180.54,306.81,555.71,339.58,130.36
"May 13, 2010",231.51,373.6,314.45,195.29,789.07,525.85,476.66,186.83,6240.5,106.29,179.33,301.73,550.93,334.22,130.63
"May 14, 2010",222.26,372.5,313.25,195.78,799.25,517.75,483.82,188.1,6428.05,105.68,178.9,300.65,548.48,330.65,128.64
"May 17, 2010",225.15,365.2,314.45,186.05,816.16,493.63,501.99,189.31,6492.0,104.87,175.97,306.49,534.55,333.98,127.34
"May 18, 2010",227.62,356.05,311.25,187.12,809.42,482.52,485.45,191.03,6462.0,103.75,178.41,309.2,542.75,329.66,125.66
"May 19, 2010",221.49,356.7,312.15,185.82,784.49,478.24,478.05,190.7,6395.75,109.5,175.5,314.22,542.96,324.54,126.0
"May 20, 2010",226.34,360.55,317.4,185.06,794.27,461.06,479.19,191.97,6398.35,107.03,175.47,308.73,532.78,331.84,124.47
"May 21, 2010",227.16,365.9,316.55,182.36,782.78,457.01,479.77,197.73,6455.6,106.92,174.24,309.53,521.55,329.98,121.52
"May 24, 2010",224.3,371.55,313.25,184.99,795.58,458.4,479.58,197.02,6263.35,105.49,179.5,312.41,538.12,332.58,119.91
"May 25, 2010",215.46,368.5,313.4,187.76,797.31,450.8,475.60,199.09,6333.45,104.28,176.75,310.83,550.89,335.62,116.1
"May 26, 2010",217.21,375.55,319.5,189.97,802.02,430.73,477.17,200.98,6278.35,106.28,175.4,303.45,555.22,328.89,118.4
"May 27, 2010",221.57,375.8,317.45,189.18,796.45,435.95,476.47,206.43,6360.15,104.89,174.24,303.67,557.54,324.48,120.37
"May 28, 2010",223.53,374.5,320.1,189.18,793.96,443.64,485.01,210.03,6447.6,106.08,174.18,305.78,541.18,326.07,122.72
"May 31, 2010",226.84,373.85,318.95,188.59,794.89,446.48,491.33,213.26,6387.3,103.64,174.6,310.72,542.63,322.8,123.65
"Jun 01, 2010",221.01,371.9,324.1,189.7,799.2,450.48,495.04,210.23,6389.05,102.8,174.37,318.97,547.41,322.54,121.57
"Jun 02, 2010",225.9,363.85,324.35,188.4,793.96,431.94,497.54,210.71,6364.45,102.78,174.78,318.09,549.23,320.19,119.92
"Jun 03, 2010",228.65,387.6,324.4,188.35,808.36,435.63,496.22,211.77,6296.6,107.56,173.97,320.13,535.49,322.5,120.32
"Jun 04, 2010",234.18,388.95,325.15,184.96,808.49,437.16,502.64,213.13,6300.0,106.34,172.12,318.67,540.11,314.19,119.58
"Jun 07, 2010",228.71,385.6,321.4,184.62,811.36,436.26,498.18,215.92,6063.6,107.39,172.42,317.74,541.03,325.06,118.19
"Jun 08, 2010",228.44,385.0,324.25,186.43,816.51,416.24,492.84,214.49,6133.05,108.17,171.7,322.16,550.05,327.83,119.87
"Jun 09, 2010",227.29,399.05,324.35,188.86,836.85,407.11,500.00,215.0,6181.15,108.19,174.44,327.82,559.62,332.06,117.09
"Jun 10, 2010",232.71,400.75,335.25,192.41,832.91,416.06,510.57,215.41,6223.9,110.14,174.12,324.53,567.7,329.64,118.66
"Jun 11, 2010",233.8,402.75,337.35,192.53,831.49,423.76,519.48,212.18,6204.95,108.19,175.84,324.79,571.87,325.47,119.29
"Jun 14, 2010",234.47,395.2,340.2,190.6,840.93,425.33,517.54,212.82,6225.0,109.53,176.92,326.29,582.38,327.44,120.9
"Jun 15, 2010",236.4,388.95,337.85,193.45,845.42,435.54,516.84,213.24,6164.0,110.08,180.53,326.79,586.28,334.6,121.62
